52,4307.18,4003.08,4263.08,4121.54,4330.77,4582.56,4086.67,4611.79,4202.05,4224.62,4208.72,4271.28,4622.56,4379.49,0
53,4314.87,4008.21,4268.21,4128.21,4335.38,4584.1,4092.31,4625.64,4212.82,4231.28,4210.77,4275.9,4624.62,4382.56,0
54,4313.85,4003.08,4263.59,4124.1,4336.41,4586.67,4100.51,4633.33,4215.38,4232.82,4207.18,4270.77,4618.97,4372.31,0
55,4308.21,3997.44,4254.36,4119.49,4332.82,4588.72,4097.95,4628.21,4217.44,4235.38,4208.21,4268.72,4621.54,4368.21,0
56,4308.72,4006.15,4253.33,4121.03,4330.26,4585.64,4082.05,4614.87,4202.56,4236.41,4208.72,4271.28,4628.21,4370.26,0
57,4306.15,4007.69,4253.33,4121.03,4330.26,4579.49,4077.44,4607.69,4186.67,4224.62,4198.97,4267.18,4622.56,4367.18,0
58,4297.44,3992.82,4249.74,4118.46,4330.77,4581.03,4085.64,4609.23,4189.23,4208.72,4187.18,4258.97,4606.15,4363.59,0
59,4301.03,3994.36,4252.82,4119.49,4332.82,4583.08,4087.69,4611.79,4195.9,4210.26,4188.21,4260.51,4601.03,4366.67,0
60,4313.85,4010.77,4260,4124.62,4337.44,4580.51,4088.72,4618.46,4203.59,4223.59,4198.97,4267.69,4613.33,4370.77,0
61,4317.44,4010.77,4258.46,4126.15,4339.49,4584.1,4094.36,4625.64,4208.21,4229.74,4201.54,4271.28,4619.49,4376.41,0
62,4305.64,3998.46,4251.79,4121.54,4331.79,4584.62,4094.87,4620,4200,4222.05,4196.92,4268.72,4610.77,4370.26,0
63,4296.92,3995.38,4249.23,4120.51,4324.62,4577.95,4088.21,4615.9,4203.08,4213.33,4197.95,4262.56,4606.15,4357.44,0
64,4298.97,4001.03,4247.69,4123.08,4332.82,4580,4087.18,4624.62,4220.51,4224.1,4205.64,4265.13,4615.38,4363.08,0
65,4302.56,4006.67,4249.74,4120.51,4342.05,4589.23,4094.87,4627.69,4216.41,4241.54,4217.95,4274.87,4627.69,4375.9,0
66,4308.72,4006.15,4256.41,4118.46,4333.85,4587.69,4097.95,4621.54,4206.67,4243.59,4223.08,4276.41,4633.33,4376.92,0
67,4315.38,4000.51,4262.56,4120.51,4329.23,4583.59,4092.82,4621.54,4210.26,4240,4218.97,4277.44,4633.85,4381.03,0
68,4317.95,4004.62,4268.72,4123.59,4337.95,4585.13,4087.18,4622.05,4207.18,4242.05,4217.44,4285.64,4634.87,4388.21,0
69,4316.41,4013.85,4267.69,4124.62,4342.56,4589.74,4089.23,4616.41,4200.51,4232.82,4213.33,4281.03,4630.26,4375.9,0
70,4305.13,4008.72,4259.49,4120,4341.03,4595.9,4092.82,4612.31,4199.49,4219.49,4198.46,4261.03,4611.79,4357.95,0
71,4293.33,3994.87,4254.36,4116.41,4337.44,4596.41,4092.31,4609.74,4193.33,4211.79,4186.67,4252.82,4597.95,4347.69,0
72,4297.44,3994.36,4258.46,4118.97,4336.92,4594.36,4096.92,4614.36,4193.33,4209.74,4192.31,4260.51,4602.05,4350.77,0
73,4308.21,4007.18,4268.21,4126.15,4344.62,4595.38,4102.05,4622.56,4205.13,4221.54,4205.13,4271.79,4614.36,4374.87,0
74,4315.9,4021.03,4277.95,4134.36,4346.15,4591.28,4095.9,4620,4208.72,4235.38,4212.31,4280.51,4625.64,4391.79,0
75,4329.23,4026.15,4281.03,4141.03,4336.92,4585.64,4085.64,4613.33,4203.59,4233.85,4213.33,4281.54,4630.77,4387.18,0
76,4335.9,4024.62,4281.03,4144.1,4336.41,4591.28,4088.72,4616.41,4202.05,4233.33,4211.79,4274.87,4631.28,4385.64,0
77,4324.62,4018.97,4276.41,4135.9,4341.54,4600.51,4099.49,4626.15,4211.28,4242.05,4216.41,4276.92,4632.82,4388.72,0
78,4314.87,4011.28,4268.72,4122.56,4334.36,4602.05,4100.51,4632.31,4222.56,4243.08,4221.03,4283.59,4630.26,4381.03,0
79,4312.82,4005.64,4266.15,4124.62,4333.33,4601.03,4100.51,4632.31,4218.46,4240,4216.41,4278.46,4622.05,4374.87,0
80,4312.31,4009.23,4270.26,4134.36,4344.1,4600.51,4099.49,4629.23,4209.23,4240.51,4213.33,4276.41,4621.54,4380,0
81,4312.82,4010.26,4268.72,4129.74,4344.62,4602.05,4095.9,4629.74,4214.36,4236.41,4214.87,4282.05,4624.1,4375.9,0
82,4308.21,4003.59,4264.62,4121.54,4333.85,4601.03,4094.87,4631.79,4215.38,4228.72,4208.21,4278.97,4612.82,4363.08,0
83,4299.49,4002.56,4265.64,4123.08,4332.31,4592.31,4088.21,4619.49,4193.33,4221.03,4197.95,4268.72,4602.56,4358.46,0
84,4296.41,4004.1,4263.59,4122.05,4342.05,4590.77,4082.05,4606.15,4176.92,4211.28,4194.36,4267.18,4602.05,4360.51,0
85,4303.59,4003.59,4261.03,4126.15,4346.67,4598.97,4087.69,4612.82,4192.82,4208.72,4198.46,4274.36,4601.03,4358.46,0
86,4313.33,4008.21,4268.72,4136.92,4342.56,4595.38,4091.28,4623.08,4207.69,4222.05,4206.15,4283.08,4607.69,4362.56,0
87,4316.41,4014.36,4278.97,4139.49,4337.95,4583.59,4085.64,4614.87,4198.46,4234.87,4212.31,4285.64,4620,4378.46,0
88,4320,4017.44,4284.1,4137.95,4337.44,4586.15,4086.67,4612.31,4198.97,4242.56,4217.95,4284.62,4626.67,4389.74,0
89,4328.21,4021.03,4283.08,4141.03,4332.82,4599.49,4100,4630.26,4217.95,4248.21,4226.67,4291.79,4632.82,4388.72,0
90,4325.13,4019.49,4281.54,4136.41,4327.69,4606.15,4109.74,4638.46,4218.97,4242.56,4228.21,4300,4636.41,4383.59,0
91,4312.82,4010.26,4282.05,4129.74,4331.28,4606.67,4108.72,4628.72,4212.31,4233.85,4221.54,4300,4629.74,4380,0
92,4309.74,4005.64,4278.46,4133.33,4335.38,4606.15,4105.13,4628.21,4216.92,4237.44,4214.87,4291.28,4620.51,4372.82,0
93,4307.18,4005.13,4269.23,4130.26,4334.36,4607.18,4103.08,4629.23,4211.28,4233.85,4205.64,4278.46,4612.31,4360,0
94,4300,4000.51,4260,4121.54,4333.85,4602.05,4095.38,4612.82,4189.23,4222.05,4196.92,4269.74,4606.15,4349.74,0
95,4299.49,3996.92,4253.85,4125.64,4337.95,4590.26,4086.15,4598.46,4179.49,4225.64,4195.38,4266.15,4607.18,4352.82,0
96,4292.82,4000,4249.74,4130.26,4340.51,4588.21,4082.56,4596.92,4183.08,4230.26,4195.9,4263.08,4609.23,4356.41,0
97,4281.54,4001.54,4245.64,4120,4334.87,4595.9,4080.51,4592.82,4178.46,4214.87,4191.79,4257.95,4605.64,4347.69,0
98,4288.21,4000,4244.62,4118.97,4334.36,4600.51,4081.03,4597.95,4183.08,4204.62,4188.21,4260.51,4603.08,4345.64,0
99,4301.54,4005.64,4251.28,4134.87,4345.13,4606.15,4088.21,4617.95,4207.18,4216.92,4192.31,4269.74,4603.59,4353.85,0
100,4299.49,4013.85,4260,4140.51,4349.74,4612.82,4091.79,4625.64,4214.87,4231.79,4196.92,4271.28,4603.59,4355.9,0
101,4295.38,4015.38,4262.56,4137.44,4347.18,4614.87,4090.26,4620,4210.77,4233.85,4196.92,4268.21,4605.64,4358.97,0
102,4307.18,4016.41,4267.69,4138.46,4348.72,4615.9,4093.85,4625.13,4220,4233.85,4200.51,4275.38,4614.36,4365.13,0
103,4318.97,4021.54,4277.44,4141.54,4348.72,4612.31,4099.49,4632.82,4224.1,4244.1,4214.36,4288.72,4629.74,4371.28,0
104,4317.44,4021.54,4281.54,4140.51,4347.69,4606.67,4095.38,4625.13,4206.67,4252.82,4222.56,4294.36,4640,4381.03,0
105,4313.33,4011.28,4278.46,4136.41,4345.13,4608.72,4090.26,4611.79,4190.26,4241.54,4214.87,4289.74,4632.82,4380,0
106,4314.87,4002.56,4271.79,4134.36,4335.38,4609.74,4093.85,4607.18,4189.74,4222.05,4205.13,4282.56,4622.05,4367.18,0
107,4314.36,4009.23,4271.28,4137.44,4334.87,4604.62,4097.95,4613.85,4201.54,4224.62,4206.67,4283.59,4626.67,4370.26,0
108,4312.31,4018.46,4277.44,4142.05,4346.15,4606.15,4096.92,4622.05,4213.85,4240,4217.44,4288.72,4636.41,4380,0
109,4311.79,4013.33,4279.49,4138.97,4346.15,4608.21,4094.87,4623.59,4213.85,4243.59,4221.54,4290.77,4635.38,4373.33,0
110,4306.15,4002.56,4277.44,4135.38,4339.49,4602.05,4094.36,4625.13,4208.72,4237.44,4216.41,4288.72,4628.21,4366.15,0
111,4301.54,4001.03,4274.36,4135.38,4341.03,4600,4088.72,4628.72,4210.77,4236.41,4209.74,4284.1,4623.08,4369.23,0
112,4308.72,4009.74,4268.72,4136.92,4343.59,4608.21,4083.08,4625.64,4213.33,4241.54,4210.26,4282.05,4624.62,4366.67,0
113,4315.38,4021.54,4267.18,4140.51,4347.18,4613.33,4089.23,4621.03,4209.74,4238.46,4213.85,4282.05,4625.13,4359.49,0
114,4306.67,4016.92,4268.72,4142.05,4350.77,4609.23,4097.44,4620.51,4203.59,4226.67,4206.15,4277.44,4616.41,4351.79,0
115,4296.41,4003.59,4262.56,4136.92,4340.51,4605.13,4096.41,4619.49,4197.44,4214.36,4193.33,4270.77,4607.18,4347.18,0
116,4298.97,4006.15,4265.64,4131.79,4329.23,4604.62,4088.72,4612.82,4194.87,4211.79,4196.92,4276.41,4613.85,4358.97,0
117,4314.87,4018.97,4283.08,4142.05,4337.95,4600,4084.1,4608.72,4201.54,4226.67,4215.38,4293.33,4629.74,4377.95,0
118,4323.08,4019.49,4289.74,4151.79,4345.13,4596.92,4083.08,4613.85,4211.28,4244.62,4224.1,4300.51,4635.9,4378.97,0
119,4309.74,4008.21,4281.03,4141.03,4334.36,4602.05,4084.62,4618.97,4212.82,4242.05,4213.33,4289.74,4625.64,4363.59,0
120,4296.41,4000.51,4274.87,4131.79,4331.79,4603.08,4086.67,4622.05,4209.23,4228.72,4204.1,4280,4614.36,4356.41,0
121,4305.64,4003.08,4278.97,4140,4346.15,4600,4086.15,4623.59,4207.18,4231.28,4207.18,4284.1,4617.95,4358.46,0
122,4318.46,4005.13,4281.54,4143.08,4348.21,4605.64,4089.23,4624.1,4207.18,4231.28,4211.79,4288.72,4623.08,4362.05,0
123,4313.33,4001.54,4277.95,4136.92,4338.46,4609.74,4091.79,4631.28,4214.36,4227.18,4211.79,4288.72,4624.62,4370.77,0
124,4305.13,4004.1,4278.97,4137.44,4340,4602.56,4087.69,4635.9,4220,4235.38,4218.46,4291.79,4630.77,4377.95,0
125,4306.67,4008.21,4276.92,4142.05,4343.08,4602.05,4084.1,4631.79,4218.97,4237.44,4225.13,4293.33,4631.79,4371.79,0
126,4309.23,4004.62,4264.62,4136.92,4338.97,4608.72,4085.13,4629.23,4215.9,4230.26,4217.95,4286.67,4622.56,4361.03,0
127,4308.21,4002.05,4260,4130.26,4345.13,4607.69,4082.05,4626.15,4208.21,4231.28,4210.77,4278.46,4617.44,4362.56,0
128,4304.62,4001.54,4260,4127.69,4356.92,4604.62,4080.51,4616.92,4198.97,4232.31,4211.79,4275.38,4622.05,4362.05,0
129,4301.03,4002.05,4250.26,4123.08,4350.77,4606.67,4085.13,4614.87,4196.41,4223.59,4210.26,4271.79,4621.54,4357.44,0
130,4303.59,4005.64,4250.26,4124.62,4343.08,4607.18,4082.56,4620.51,4197.95,4223.59,4208.21,4272.82,4616.41,4359.49,0
131,4305.64,4007.69,4261.54,4134.36,4352.82,4606.15,4078.46,4624.1,4200.51,4231.79,4212.82,4282.56,4615.9,4360.51,0
132,4300.51,4003.08,4258.46,4131.28,4352.31,4606.15,4076.41,4624.1,4206.15,4233.33,4212.31,4283.59,4614.36,4352.31,0
133,4295.38,3997.44,4245.13,4118.97,4335.38,4602.56,4075.38,4620,4204.1,4225.64,4203.59,4270.77,4609.23,4345.64,0
134,4298.46,3998.46,4244.1,4120,4333.85,4600,4076.41,4612.31,4193.33,4220,4202.56,4265.13,4607.69,4352.31,0
135,4304.62,4004.1,4253.33,4125.13,4345.64,4601.54,4080.51,4610.77,4192.31,4224.1,4208.72,4273.33,4611.28,4361.54,0
136,4305.64,4002.05,4260.51,4120.51,4343.59,4603.59,4085.13,4618.46,4195.38,4219.49,4209.74,4279.49,4611.79,4360.51,0
137,4301.54,3998.97,4262.56,4118.97,4337.44,4603.59,4082.05,4619.49,4195.38,4218.97,4211.28,4284.1,4614.87,4355.9,0
138,4300,4005.13,4262.05,4122.56,4341.03,4599.49,4078.46,4614.36,4202.05,4235.38,4218.46,4289.23,4625.13,4362.05,0
139,4304.62,4009.74,4263.59,4124.62,4349.23,4599.49,4084.62,4620,4209.74,4243.08,4223.08,4288.72,4628.21,4369.23,0
140,4312.31,4005.13,4268.72,4123.59,4349.74,4606.67,4093.33,4629.23,4208.21,4236.41,4223.59,4290.77,4627.18,4368.72,0
141,4315.38,4003.08,4272.31,4123.08,4345.13,4611.79,4092.82,4629.74,4213.85,4242.05,4225.13,4295.9,4632.82,4372.31,0
142,4309.74,4005.13,4269.23,4121.54,4344.62,4607.18,4088.72,4628.72,4221.03,4245.13,4224.1,4291.79,4632.31,4375.38,0
143,4300,4002.05,4261.03,4117.95,4345.64,4601.03,4087.18,4624.62,4209.23,4231.79,4215.9,4283.08,4623.08,4367.69,0
144,4300,4001.54,4262.05,4121.03,4342.56,4600.51,4085.13,4618.97,4200.51,4228.72,4209.23,4284.1,4616.92,4357.95,0
145,4305.64,4007.18,4265.64,4126.15,4341.54,4603.08,4088.21,4620,4202.05,4231.79,4211.28,4286.15,4615.9,4356.41,0
146,4297.95,4004.1,4255.38,4117.95,4337.95,4602.05,4089.74,4620.51,4197.95,4220.51,4209.74,4278.97,4610.26,4354.36,0
147,4287.18,3992.31,4245.13,4105.64,4328.72,4600.51,4087.18,4618.97,4201.03,4214.87,4203.59,4272.31,4605.13,4353.33,0
148,4288.21,3993.85,4246.67,4110.77,4332.82,4604.1,4086.67,4625.64,4212.31,4228.72,4206.67,4277.44,4609.23,4358.97,0
149,4295.38,4007.18,4250.26,4117.95,4345.13,4606.15,4085.13,4627.18,4208.21,4237.44,4215.9,4284.62,4618.46,4365.13,0
150,4302.56,4009.23,4252.31,4116.92,4342.05,4601.54,4078.97,4618.97,4198.46,4230.77,4213.85,4284.62,4617.95,4364.1,0
151,4304.1,4002.56,4261.03,4120.51,4334.36,4597.95,4074.87,4618.46,4202.56,4225.64,4210.77,4284.62,4611.28,4360.51,0
152,4302.56,4003.59,4265.64,4118.46,4342.05,4601.54,4079.49,4623.59,4207.69,4224.62,4215.9,4288.72,4614.87,4364.1,0
153,4303.59,4007.69,4256.92,4110.26,4343.08,4604.62,4084.62,4622.05,4206.67,4228.72,4219.49,4289.23,4623.08,4367.18,0
154,4299.49,4005.13,4250.77,4114.36,4330.26,4601.03,4084.1,4614.36,4199.49,4231.28,4213.33,4288.21,4618.97,4360.51,0
155,4288.21,3996.92,4249.74,4120,4328.72,4597.44,4077.95,4607.18,4191.79,4226.15,4204.1,4283.59,4606.15,4349.23,0
156,4286.15,3991.79,4242.56,4110.26,4333.33,4596.41,4073.33,4605.64,4192.82,4217.44,4200.51,4274.36,4601.54,4347.18,0
157,4291.79,3991.28,4232.31,4102.05,4330.26,4597.95,4078.46,4613.33,4201.54,4220,4204.1,4272.82,4609.23,4355.9,0
158,4289.23,3991.28,4230.77,4104.62,4326.67,4600,4087.69,4629.74,4212.82,4230.26,4209.23,4276.41,4615.38,4353.85,0
159,4286.67,3989.74,4230.77,4101.03,4327.18,4602.05,4091.28,4640,4218.46,4236.41,4209.74,4273.33,4610.77,4344.1,0
160,4293.85,3994.87,4229.23,4102.05,4328.72,4598.46,4083.59,4629.23,4212.31,4235.38,4206.15,4273.85,4607.69,4348.72,0
161,4297.95,4001.54,4235.9,4115.38,4332.31,4592.82,4073.33,4611.28,4196.92,4228.72,4206.15,4279.49,4611.28,4357.44,0
162,4292.82,3996.41,4241.03,4116.92,4332.82,4590.77,4069.74,4607.69,4189.23,4223.59,4209.23,4277.95,4610.26,4354.36,0
163,4289.74,3992.82,4235.38,4107.69,4328.21,4593.33,4069.23,4610.77,4191.28,4215.38,4204.1,4271.79,4603.08,4348.21,0
164,4295.9,4001.54,4232.82,4106.15,4329.23,4592.82,4065.64,4609.23,4192.82,4211.28,4196.41,4278.46,4604.1,4352.31,0
165,4303.08,4007.69,4235.9,4112.31,4330.77,4589.74,4065.13,4611.28,4193.33,4217.95,4203.08,4286.15,4608.21,4357.44,0
166,4301.54,4003.08,4236.41,4110.77,4327.69,4592.82,4076.92,4618.97,4195.38,4217.95,4207.18,4279.49,4602.56,4355.38,0
167,4295.9,4000,4231.79,4106.15,4325.13,4599.49,4081.03,4620,4196.92,4214.36,4202.05,4274.36,4598.97,4351.79,0
168,4300.51,4007.69,4232.82,4109.74,4326.67,4598.97,4072.31,4611.79,4195.9,4221.03,4203.59,4278.97,4606.67,4358.97,0
169,4318.46,4020,4240.51,4116.41,4330.26,4598.97,4072.31,4610.77,4199.49,4226.67,4207.69,4282.56,4606.15,4372.82,0
170,4335.9,4029.23,4245.13,4120,4330.26,4602.05,4077.95,4618.97,4207.69,4221.54,4205.64,4283.08,4603.59,4383.59,0
171,4351.79,4044.62,4250.77,4130.26,4332.82,4594.36,4070.26,4615.9,4201.54,4218.97,4208.21,4286.15,4616.92,4395.38,0
172,4375.38,4072.82,4263.08,4150.26,4337.95,4582.56,4056.92,4599.49,4185.13,4219.49,4214.87,4290.26,4628.21,4412.31,0
173,4401.54,4090.26,4267.18,4156.41,4336.92,4586.15,4053.33,4598.97,4188.72,4217.95,4217.44,4291.79,4630.77,4428.72,0
174,4412.31,4094.36,4262.56,4149.23,4332.31,4591.79,4057.44,4611.28,4195.9,4215.9,4220,4292.82,4638.46,4437.44,0
175,4416.92,4106.67,4261.03,4153.33,4334.87,4589.23,4062.56,4604.62,4180,4207.18,4219.49,4292.82,4643.08,4442.05,0
176,4430.26,4123.08,4268.21,4156.92,4336.92,4592.31,4069.74,4592.82,4172.82,4203.08,4217.95,4298.97,4642.05,4452.31,0
177,4447.18,4124.62,4277.44,4154.36,4331.28,4597.44,4073.33,4597.95,4183.08,4209.23,4220.51,4307.18,4649.23,4467.69,0
178,4454.36,4124.1,4280.51,4160,4328.72,4590.26,4067.18,4600,4181.03,4209.74,4225.64,4309.74,4659.49,4477.95,0
179,4458.46,4138.97,4282.05,4168.72,4330.77,4583.59,4062.56,4597.95,4182.05,4208.72,4232.31,4312.82,4668.21,4481.03,0
180,4472.31,4154.87,4291.79,4174.87,4336.92,4587.69,4070.26,4611.28,4202.05,4225.13,4245.13,4322.05,4681.54,4491.79,0
181,4480,4156.92,4297.44,4182.56,4341.03,4589.74,4073.85,4623.08,4209.74,4240,4258.97,4329.74,4695.9,4502.05,0
182,4474.87,4152.82,4291.79,4185.64,4340,4587.18,4068.72,4618.97,4204.1,4235.9,4259.49,4330.26,4700.51,4501.03,0
183,4477.44,4155.38,4294.36,4184.62,4341.03,4587.18,4070.26,4613.33,4198.46,4229.74,4254.87,4331.79,4697.44,4500,0
184,4484.62,4155.9,4298.46,4182.05,4341.54,4589.74,4076.41,4603.59,4186.67,4230.26,4257.44,4335.38,4700.51,4505.13,0
185,4483.59,4150.77,4294.36,4176.92,4342.56,4593.33,4073.85,4593.33,4183.08,4232.82,4264.62,4335.9,4714.87,4514.36,0
186,4487.69,4153.33,4298.97,4178.97,4348.72,4599.49,4069.74,4591.28,4185.13,4234.87,4268.72,4337.95,4728.21,4521.54,0
187,4490.77,4153.85,4309.74,4182.05,4347.69,4600,4071.28,4589.23,4176.41,4233.33,4269.23,4340,4729.23,4518.97,0
188,4481.54,4140.51,4309.74,4174.87,4336.41,4590.77,4070.77,4584.62,4173.33,4230.77,4273.33,4341.54,4731.28,4520.51,0
189,4482.56,4132.31,4308.21,4168.72,4330.77,4583.59,4068.72,4588.72,4185.13,4237.95,4282.05,4349.23,4744.62,4535.38,0
190,4487.69,4133.33,4311.28,4168.21,4335.38,4586.15,4073.85,4596.92,4192.82,4247.18,4287.18,4353.33,4753.85,4535.9,0
191,4481.54,4129.74,4308.72,4168.72,4335.9,4587.18,4077.44,4594.87,4186.15,4243.08,4283.08,4347.18,4748.72,4524.62,0
192,4477.95,4117.95,4306.15,4165.13,4327.69,4582.05,4074.36,4593.33,4183.08,4230.77,4276.41,4343.08,4746.15,4527.18,0
193,4475.9,4106.15,4304.1,4156.41,4325.64,4584.62,4070.77,4595.38,4182.56,4221.54,4269.74,4341.54,4746.15,4528.72,0
194,4471.28,4104.1,4303.59,4151.79,4332.82,4591.28,4068.21,4587.69,4176.92,4224.62,4273.33,4341.03,4751.28,4534.36,0
195,4484.1,4109.74,4308.21,4157.44,4336.41,4584.62,4066.67,4581.03,4181.54,4243.08,4296.41,4351.28,4781.54,4560,0
196,4493.85,4103.59,4314.36,4158.97,4330.26,4576.41,4070.26,4591.28,4199.49,4262.56,4313.85,4364.1,4806.15,4573.33,0
197,4479.49,4085.64,4310.77,4153.85,4324.62,4580.51,4076.92,4601.54,4204.1,4263.08,4306.67,4361.03,4793.85,4554.36,0
198,4463.59,4072.82,4300.51,4147.18,4324.62,4587.18,4077.95,4598.46,4197.44,4251.79,4297.44,4351.79,4780,4545.64,0
199,4461.03,4063.08,4297.95,4142.05,4324.62,4587.18,4075.9,4605.13,4209.23,4253.33,4302.56,4355.9,4786.15,4555.9,0
200,4457.44,4050.77,4299.49,4134.36,4323.08,4585.64,4072.82,4618.97,4217.95,4258.46,4299.49,4358.97,4781.54,4548.21,0
201,4450.77,4045.13,4289.74,4124.1,4319.49,4586.15,4067.69,4614.87,4206.15,4255.9,4290.77,4348.21,4774.87,4537.44,0
202,4448.72,4042.56,4275.38,4125.64,4320,4586.15,4066.15,4608.72,4202.05,4253.33,4294.87,4339.49,4785.64,4542.05,0
203,4454.87,4039.49,4281.03,4134.36,4326.67,4587.18,4069.23,4613.85,4204.1,4257.95,4305.64,4345.64,4796.92,4551.79,0
204,4465.13,4041.54,4298.46,4138.46,4331.79,4591.79,4070.77,4612.82,4203.59,4270.26,4318.97,4358.46,4814.36,4566.15,0
205,4468.21,4044.62,4305.13,4138.46,4332.82,4593.33,4070.26,4605.13,4210.77,4279.49,4331.28,4367.69,4833.85,4571.79,0
